Country,date,n.first_dose,n.second_dose,first_dose,second_dose,n.first_dose_perc,n.second_dose_perc,first_dose_perc,second_dose_perc,age_group,Poblacion
Italy,2021-07-07,23969,70313,5271937,2219803,0.00275197115143396,0.00807290031168493,0.605290939804635,0.254863941669096,40-49,8709757
Italy,2021-07-08,20389,96069,5292326,2315872,0.00234093787002324,0.011030043662527,0.607631877674658,0.265893985331623,40-49,8709757
Italy,2021-07-09,19601,100137,5311927,2416009,0.00225046462260658,0.0114971060616272,0.609882342297265,0.27739109139325,40-49,8709757
Italy,2021-07-10,18213,100833,5330140,2516842,0.00209110311573561,0.0115770164425942,0.611973445413001,0.288968107835844,40-49,8709757
Italy,2021-07-11,12924,82455,5343064,2599297,0.00148385310864586,0.00946696905550867,0.613457298521646,0.298435076891353,40-49,8709757
Italy,2021-07-12,16810,109235,5359874,2708532,0.00193001940237828,0.0125416817024861,0.615387317924025,0.310976758593839,40-49,8709757
Italy,2021-07-13,16689,116058,5376563,2824590,0.00191612693672166,0.0133250560262473,0.617303444860746,0.324301814620086,40-49,8709757
Italy,2021-07-14,16931,109781,5393494,2934371,0.00194391186803489,0.0126043700185895,0.619247356728781,0.336906184638676,40-49,8709757
Italy,2021-07-15,17769,129133,5411263,3063504,0.00204012580373942,0.0148262460135225,0.621287482532521,0.351732430652198,40-49,8709757
Italy,2021-07-16,16217,133901,5427480,3197405,0.00186193483928426,0.0153736780486528,0.623149417371805,0.367106108700851,40-49,8709757
Italy,2021-07-17,15806,125200,5443286,3322605,0.00181474638155806,0.0143746834727995,0.624964163753363,0.381480792173651,40-49,8709757
Italy,2021-07-18,14466,101967,5457752,3424572,0.00166089593544343,0.0117072152529629,0.626625059688806,0.393188007426614,40-49,8709757
Italy,2021-07-19,19228,124245,5476980,3548817,0.00220763908797915,0.0142650363265014,0.628832698776786,0.407453043753115,40-49,8709757
Italy,2021-07-20,20091,121718,5497071,3670535,0.0023067233678276,0.013974901940433,0.631139422144613,0.421427945693548,40-49,8709757
Italy,2021-07-21,21482,108854,5518553,3779389,0.00246642931599584,0.0124979376577326,0.633605851460609,0.433925883351281,40-49,8709757
Italy,2021-07-22,20684,102988,5539237,3882377,0.00237480793092161,0.0118244401078009,0.635980659391531,0.445750323459082,40-49,8709757
Italy,2021-07-23,21712,92232,5560949,3974609,0.00249283648211999,0.0105895032433167,0.638473495873651,0.456339826702398,40-49,8709757
Italy,2021-07-24,19053,90224,5580002,4064833,0.00218754667897164,0.0103589572016762,0.640661042552622,0.466698783904074,40-49,8709757
Italy,2021-07-25,14193,67385,5594195,4132218,0.00162955177739172,0.00773672560554789,0.642290594330014,0.474435509509622,40-49,8709757
Italy,2021-07-26,21362,98066,5615557,4230284,0.00245265166410498,0.0112593267527441,0.644743245994119,0.485694836262366,40-49,8709757
Italy,2021-07-27,22606,95147,5638163,4325431,0.00259547998870692,0.0109241853704989,0.647338725982826,0.496619021632865,40-49,8709757
Italy,2021-07-28,24358,67343,5662521,4392774,0.00279663370631351,0.00773190342738609,0.650135359689139,0.504350925060251,40-49,8709757
Italy,2021-07-29,25999,61899,5688520,4454673,0.00298504309592105,0.00710685728660398,0.65312040278506,0.511457782346855,40-49,8709757
Italy,2021-07-30,27311,56974,5715831,4511647,0.00313567875659447,0.00654139949024984,0.656256081541655,0.517999181837105,40-49,8709757
Italy,2021-07-31,23686,50853,5739517,4562500,0.00271947885572468,0.00583862443005012,0.65897556039738,0.523837806267155,40-49,8709757
Italy,2021-08-01,18659,33551,5758176,4596051,0.00214231005526331,0.00385211665491931,0.661117870452643,0.527689922922075,40-49,8709757
Italy,2021-08-02,19439,55053,5777615,4651104,0.00223186479255391,0.00632084224623029,0.663349735245197,0.534010765168305,40-49,8709757
Italy,2021-08-03,19614,55662,5797229,4706766,0.00225195720156142,0.00639076382957642,0.665601692446758,0.540401528997881,40-49,8709757
Italy,2021-08-04,22381,50557,5819610,4757323,0.00256964689141155,0.00580463955538599,0.66817133933817,0.546206168553267,40-49,8709757
Italy,2021-08-05,23589,48157,5843199,4805480,0.00270834192044623,0.00552908651756874,0.670879681258616,0.551735255070836,40-49,8709757
Italy,2021-08-06,27031,40952,5870230,4846432,0.00310353090218246,0.00470185333528823,0.673983212160798,0.556437108406124,40-49,8709757
Italy,2021-08-07,22609,31171,5892839,4877603,0.00259582443000419,0.00357885989241721,0.676579036590803,0.560015968298541,40-49,8709757
Italy,2021-08-08,16099,20451,5908938,4898054,0.00184838681492492,0.00234805632350018,0.678427423405728,0.562364024622042,40-49,8709757
Italy,2021-08-09,25893,30549,5934831,4928603,0.00297287283675078,0.00350744573011624,0.681400296242478,0.565871470352158,40-49,8709757
Italy,2021-08-10,24929,26943,5959760,4955546,0.00286219236656086,0.00309342729079583,0.684262488609039,0.568964897642954,40-49,8709757
Italy,2021-08-11,25044,25495,5984804,4981041,0.00287539594962293,0.00292717695797942,0.687137884558662,0.571892074600933,40-49,8709757
Italy,2021-08-12,26532,21191,6011336,5002232,0.00304623883306963,0.0024330185101605,0.690184123391732,0.574325093111094,40-49,8709757
Italy,2021-08-13,24409,19856,6035745,5022088,0.00280248920836712,0.00227974213287466,0.692986612600099,0.576604835243968,40-49,8709757
Italy,2021-08-14,11200,9838,6046945,5031926,0.00128591417648047,0.00112953782751918,0.694272526776579,0.577734373071488,40-49,8709757
Italy,2021-08-15,4579,5025,6051524,5036951,0.000525732233402149,0.000576939172929853,0.694798259009982,0.578311312244417,40-49,8709757
Italy,2021-08-16,18183,19050,6069707,5056001,0.00208765870276289,0.00218720223767437,0.696885917712744,0.580498514482092,40-49,8709757
Italy,2021-08-17,18786,21427,6088493,5077428,0.00215689140351447,0.0024601145588792,0.699042809116259,0.582958629040971,40-49,8709757
Italy,2021-08-18,20688,22465,6109181,5099893,0.00237526718598464,0.00257929124773515,0.701418076302244,0.585537920288706,40-49,8709757
Italy,2021-08-19,18521,19890,6127702,5119783,0.00212646575558882,0.0022836458009104,0.703544542057832,0.587821566089617,40-49,8709757
Italy,2021-08-20,17143,20425,6144845,5140208,0.00196825238637542,0.0023450711655905,0.705512794444208,0.590166637255207,40-49,8709757
Italy,2021-08-21,12459,15450,6157304,5155658,0.00143046470756876,0.0017738726809485,0.706943259151777,0.591940509936156,40-49,8709757
Italy,2021-08-22,7379,14107,6164683,5169765,0.000847210777522266,0.00161967779353661,0.707790469929299,0.593560187729692,40-49,8709757
Italy,2021-08-23,20202,25501,6184885,5195266,0.00231946769582665,0.00292786584057397,0.710109937625126,0.596488053570266,40-49,8709757
Italy,2021-08-24,18844,23953,6203729,5219219,0.00216355060192839,0.00275013413118185,0.712273488227054,0.599238187701448,40-49,8709757
Italy,2021-08-25,18892,26571,6222621,5245790,0.00216906166268473,0.00305071656993416,0.714442549889739,0.602288904271382,40-49,8709757
Italy,2021-08-26,17111,25049,6239732,5270839,0.00196457834587119,0.00287597001845172,0.71640712823561,0.605164874289834,40-49,8709757
Italy,2021-08-27,17030,27772,6256762,5298611,0.00195527843084486,0.00318860790260853,0.718362406666455,0.608353482192442,40-49,8709757
Italy,2021-08-28,14909,22821,6271671,5321432,0.00171175843367387,0.00262016494834471,0.720074165100129,0.610973647140787,40-49,8709757
Italy,2021-08-29,9929,17146,6281600,5338578,0.00113998588020309,0.00196859682767269,0.721214150980332,0.61294224396846,40-49,8709757
Italy,2021-08-30,22700,30442,6304300,5369020,0.00260627248268809,0.00349516065718022,0.72382042346302,0.61643740462564,40-49,8709757
Italy,2021-08-31,20280,27820,6324580,5396840,0.00232842316955571,0.00319411896336488,0.726148846632575,0.619631523589005,40-49,8709757
Italy,2021-09-01,18826,27574,6343406,5424414,0.00216148395414476,0.00316587477698861,0.72831033058672,0.622797398365993,40-49,8709757
Italy,2021-09-02,17291,25913,6360697,5450327,0.00198524482370748,0.00297516911206593,0.730295575410428,0.625772567478059,40-49,8709757
Italy,2021-09-03,16809,26945,6377506,5477272,0.00192990458861252,0.00309365691832734,0.73222547999904,0.628866224396387,40-49,8709757
Italy,2021-09-04,14687,20845,6392193,5498117,0.00168626977767577,0.00239329294720852,0.733911749776716,0.631259517343595,40-49,8709757
Italy,2021-09-05,9244,14316,6401437,5512433,0.00106133845065942,0.00164367387057986,0.734973088227375,0.632903191214175,40-49,8709757
Italy,2021-09-06,14437,28955,6415874,5541388,0.00165756633623648,0.00332443258749928,0.736630654563612,0.636227623801674,40-49,8709757
Italy,2021-09-07,13157,28290,6429031,5569678,0.00151060471606728,0.00324808143327076,0.738141259279679,0.639475705234945,40-49,8709757
Italy,2021-09-08,12970,27212,6442001,5596890,0.00148913454187069,0.00312431219378451,0.73963039382155,0.64260001742873,40-49,8709757
Italy,2021-09-09,11834,30195,6453835,5627085,0.00135870610397052,0.00346680165703819,0.74098909992552,0.646066819085768,40-49,8709757
Italy,2021-09-10,12029,30332,6465864,5657417,0.00138109478829318,0.00348253114294693,0.742370194713813,0.649549350228715,40-49,8709757
Italy,2021-09-11,11273,23826,6477137,5681243,0.00129429558138074,0.00273555278293068,0.743664490295194,0.652284903011645,40-49,8709757
Italy,2021-09-12,7928,15275,6485065,5696518,0.000910243534922961,0.001753780271941,0.744574733830117,0.654038683283586,40-49,8709757
Italy,2021-09-13,10766,25969,6495831,5722487,0.00123608500214185,0.00298159868294833,0.745810818832259,0.657020281966535,40-49,8709757
Italy,2021-09-14,10641,24139,6506472,5746626,0.0012217332814222,0.00277148949161268,0.747032552113681,0.659791771458147,40-49,8709757
Italy,2021-09-15,10709,23130,6517181,5769756,0.00122954061749369,0.00265564240196368,0.748262092731175,0.662447413860111,40-49,8709757
Italy,2021-09-16,10201,23049,6527382,5792805,0.00117121522448904,0.00264634248693735,0.749433307955664,0.665093756347048,40-49,8709757
Italy,2021-09-17,13547,21945,6540929,5814750,0.00155538208471258,0.00251958808954142,0.750988690040377,0.66761334443659,40-49,8709757
Italy,2021-09-18,16864,19737,6557793,5834487,0.00193621934572916,0.00226607929474955,0.752924909386106,0.669879423731339,40-49,8709757
Italy,2021-09-19,10926,11603,6568719,5846090,0.001254455204663,0.00133218412408061,0.754179364590769,0.67121160785542,40-49,8709757
Italy,2021-09-20,16233,27216,6584952,5873306,0.00186377185953638,0.00312477144884754,0.756043136450305,0.674336379304268,40-49,8709757
Italy,2021-09-21,17068,24121,6602020,5897427,0.00195964135394363,0.00276942284382905,0.758002777804249,0.677105802148097,40-49,8709757
Italy,2021-09-22,17909,23208,6619929,5920635,0.00205619973094542,0.00266459787569274,0.760058977535194,0.679770400023789,40-49,8709757
Italy,2021-09-23,17859,19926,6637788,5940561,0.00205045904265756,0.00228777909647766,0.762109436577852,0.682058179120267,40-49,8709757
Italy,2021-09-24,18811,20617,6656599,5961178,0.0021597617476584,0.00236711540861588,0.76426919832551,0.684425294528883,40-49,8709757
Italy,2021-09-25,17684,18030,6674283,5979208,0.00203036663365005,0.00207009219660204,0.76629956495916,0.686495386725485,40-49,8709757
Italy,2021-09-26,11603,10577,6685886,5989785,0.00133218412408061,0.00121438520041374,0.767631749083241,0.687709771925899,40-49,8709757
Italy,2021-09-27,16139,19599,6702025,6009384,0.0018529793655552,0.00225023499507506,0.769484728448796,0.689960006920974,40-49,8709757
Italy,2021-09-28,15633,16823,6717658,6026207,0.00179488360008207,0.00193151198133312,0.771279612048878,0.691891518902307,40-49,8709757
Italy,2021-09-29,15807,16195,6733465,6042402,0.00181486119532382,0.00185940893643761,0.773094473244202,0.693750927838744,40-49,8709757
Italy,2021-09-30,17545,15619,6751010,6058021,0.00201440752020981,0.00179327620736147,0.775108880764412,0.695544204046106,40-49,8709757
Italy,2021-10-01,13573,13906,6764583,6071927,0.00155836724262227,0.00159660022661941,0.776667248007034,0.697140804272725,40-49,8709757
Italy,2021-10-02,12901,12137,6777484,6084064,0.00148121239203344,0.00139349467499495,0.778148460399067,0.69853429894772,40-49,8709757
Italy,2021-10-03,6748,7575,6784232,6091639,0.000774763291329483,0.000869714275610674,0.778923223690397,0.699404013223331,40-49,8709757
Italy,2021-10-04,10694,13519,6794926,6105158,0.00122781841100733,0.00155216729927138,0.780151042101404,0.700956180522602,40-49,8709757
Italy,2021-10-05,10932,12472,6805858,6117630,0.00125514408725754,0.00143195728652361,0.781406186188662,0.702388137809126,40-49,8709757
Italy,2021-10-06,11290,11036,6817148,6128666,0.00129624741539862,0.00126708471889629,0.78270243360406,0.703655222528022,40-49,8709757
Italy,2021-10-07,11552,10975,6828700,6139641,0.001326328622027,0.0012600810791851,0.784028762226087,0.704915303607207,40-49,8709757
Italy,2021-10-08,12727,13441,6841427,6153082,0.00146123479679169,0.00154321182554232,0.785489997022879,0.70645851543275,40-49,8709757
Italy,2021-10-09,11274,13407,6852701,6166489,0.0012944103951465,0.00153930815750658,0.786784407418026,0.707997823590256,40-49,8709757
Italy,2021-10-10,5795,8606,6858496,6175095,0.000665345772562886,0.000988087268106332,0.787449753190588,0.708985910858363,40-49,8709757
Italy,2021-10-11,11471,15592,6869967,6190687,0.00131702870700067,0.00179017623568602,0.788766781897589,0.710776087094049,40-49,8709757
Italy,2021-10-12,12683,15424,6882650,6206111,0.00145618299109837,0.00177088752303882,0.790222964888687,0.712546974617087,40-49,8709757
Italy,2021-10-13,14534,16381,6897184,6222492,0.00166870327151492,0.00188076429686844,0.791891668160202,0.714427738913956,40-49,8709757
Italy,2021-10-14,16551,16911,6913735,6239403,0.00190028263704716,0.00194161559271975,0.79379195079725,0.716369354506676,40-49,8709757
Italy,2021-10-15,15341,17761,6929076,6257164,0.00176135798048097,0.00203920729361336,0.795553308777731,0.718408561800289,40-49,8709757
Italy,2021-10-16,10936,16292,6940012,6273456,0.00125560334232057,0.00187054587171605,0.796808912120051,0.720279107672005,40-49,8709757
Italy,2021-10-17,6144,10513,6946156,6283969,0.000705415776812143,0.00120703711940528,0.797514327896863,0.72148614479141,40-49,8709757
Italy,2021-10-18,9633,17454,6955789,6301423,0.00110600100553896,0.0020039594675259,0.798620328902402,0.723490104258936,40-49,8709757
Italy,2021-10-19,7480,14949,6963269,6316372,0.000858806967863742,0.00171635098430415,0.799479135870266,0.72520645524324,40-49,8709757
Italy,2021-10-20,6463,14493,6969732,6330865,0.000742041368088685,0.00166399590711888,0.800221177238355,0.726870451150359,40-49,8709757
Italy,2021-10-21,5873,15328,6975605,6346193,0.000674301246291946,0.00175986540152613,0.800895478484647,0.728630316551885,40-49,8709757
Italy,2021-10-22,5483,14646,6981088,6360839,0.000629523877646644,0.00168156241327973,0.801525002362293,0.730311878965165,40-49,8709757
Italy,2021-10-23,3785,12506,6984873,6373345,0.000434570103390944,0.00143586095455935,0.801959572465684,0.731747739919725,40-49,8709757
Italy,2021-10-24,1979,6817,6986852,6380162,0.000227216442433469,0.000782685441166728,0.802186788908118,0.732530425360891,40-49,8709757
Italy,2021-10-25,4118,12389,6990970,6392551,0.000472803087388087,0.00142242774396576,0.802659591995506,0.733952853104857,40-49,8709757
Italy,2021-10-26,3661,11320,6994631,6403871,0.000420333196437053,0.00129969182837133,0.803079925191943,0.735252544933228,40-49,8709757
Italy,2021-10-27,3503,11518,6998134,6415389,0.000402192621447418,0.00132242495399125,0.80348211781339,0.73657496988722,40-49,8709757
Italy,2021-10-28,3465,12275,7001599,6427664,0.000397829698348645,0.00140933897466944,0.803879947511739,0.737984308861889,40-49,8709757
Italy,2021-10-29,3099,12557,7004698,6440221,0.000355807860081515,0.00144171645661297,0.80423575537182,0.739426025318502,40-49,8709757
Italy,2021-10-30,2614,10441,7007312,6450662,0.000300123183689281,0.00119877052827077,0.80453587855551,0.740624795846773,40-49,8709757
Italy,2021-10-31,1225,5325,7008537,6455987,0.000140646863052551,0.000611383302657009,0.804676525418562,0.74123617914943,40-49,8709757
Italy,2021-11-01,898,3730,7009435,6459717,0.000103102761649952,0.000428255346274299,0.804779628180212,0.741664434495704,40-49,8709757
Italy,2021-11-02,2646,12466,7012081,6472183,0.000303797224193511,0.00143126840392906,0.805083425404406,0.743095702899633,40-49,8709757
Italy,2021-11-03,2789,12233,7014870,6484416,0.000320215592696788,0.00140451679650764,0.805403640997102,0.744500219696141,40-49,8709757
Italy,2021-11-04,2968,11994,7017838,6496410,0.000340767256767324,0.00137707630649167,0.80574440825387,0.745877296002632,40-49,8709757
Italy,2021-11-05,3009,12877,7020847,6509287,0.000345474621163369,0.00147845686165527,0.806089882875033,0.747355752864288,40-49,8709757
Italy,2021-11-06,2429,9332,7023276,6518619,0.000278882637024202,0.00107144206204605,0.806368765512057,0.748427194926334,40-49,8709757
Italy,2021-11-07,1108,4584,7024384,6523203,0.000127213652458961,0.000526306302230935,0.806495979164516,0.748953501228565,40-49,8709757
Italy,2021-11-08,2910,10096,7027294,6533299,0.000334108058353408,0.00115915977908454,0.80683008722287,0.750112661007649,40-49,8709757
Italy,2021-11-09,2873,8658,7030167,6541957,0.000329859949020392,0.000994057583925705,0.80715994717189,0.751106718591575,40-49,8709757
Italy,2021-11-10,3022,7977,7033189,6549934,0.000346967200118212,0.000915869409445063,0.807506914372008,0.75202258800102,40-49,8709757
Italy,2021-11-11,3035,8403,7036224,6558337,0.000348459779073056,0.000964780073657623,0.807855374151081,0.752987368074678,40-49,8709757
Italy,2021-11-12,2951,8371,7039175,6566708,0.000338815422749452,0.000961106033153393,0.808194189573831,0.753948474107831,40-49,8709757
Italy,2021-11-13,2570,6185,7041745,6572893,0.000295071377995965,0.000710123141208188,0.808489260951827,0.754658597249039,40-49,8709757
Italy,2021-11-14,1129,2658,7042874,6575551,0.000129624741539862,0.000305174989382597,0.808618885693367,0.754963772238422,40-49,8709757
Italy,2021-11-15,2839,6796,7045713,6582347,0.000325956280984647,0.000780274352085827,0.808944841974351,0.755744046590508,40-49,8709757
Italy,2021-11-16,2827,5217,7048540,6587564,0.000324578515795561,0.000598983415955233,0.809269420490147,0.756343030006463,40-49,8709757
Italy,2021-11-17,2847,4883,7051387,6592447,0.000326874791110705,0.000560635618192333,0.809596295281258,0.756903665624655,40-49,8709757
Italy,2021-11-18,3228,5062,7054615,6597509,0.000370618835864192,0.000581187282262869,0.809966914117122,0.757484852906918,40-49,8709757
Italy,2021-11-19,3087,4813,7057702,6602322,0.000354430094892429,0.00055259865458933,0.810321344212014,0.758037451561507,40-49,8709757
Italy,2021-11-20,2652,3523,7060354,6605845,0.000304486106788054,0.000404488896762562,0.810625830318802,0.75844194045827,40-49,8709757
Italy,2021-11-21,1298,1734,7061652,6607579,0.000149028267952826,0.000199087069822958,0.810774858586755,0.758641027528093,40-49,8709757
Italy,2021-11-22,3379,3609,7065031,6611188,0.000387955714493527,0.00041436288061768,0.811162814301249,0.759055390408711,40-49,8709757
Italy,2021-11-23,3271,3708,7068302,6614896,0.000375555827791751,0.000425729443427641,0.81153837012904,0.759481119852138,40-49,8709757
Italy,2021-11-24,1800,3017,7070102,6617913,0.000206664778362933,0.000346393131289426,0.811745034907403,0.759827512983428,40-49,8709757
Italy,2020-12-27,2200,0,2200,0,0.000232677036024539,0,0.000232677036024539,0,50-59,9455166
Italy,2020-12-28,428,0,2628,0,4.52662597356831e-05,0,0.000277943295760223,0,50-59,9455166
Italy,2020-12-29,329,0,2957,0,3.47957931145788e-05,0,0.000312739088874801,0,50-59,9455166
Italy,2020-12-30,1290,0,4247,0,0.000136433352941662,0,0.000449172441816463,0,50-59,9455166
Italy,2020-12-31,7200,0,11447,0,0.000761488481534856,0,0.00121066092335132,0,50-59,9455166
Italy,2021-01-01,3266,0,14713,0,0.000345419636207339,0,0.00155608055955866,0,50-59,9455166
Italy,2021-01-02,10962,0,25675,0,0.00115936621313682,0,0.00271544677269548,0,50-59,9455166
Italy,2021-01-03,10275,0,35950,0,0.0010867075205237,0,0.00380215429321918,0,50-59,9455166
Italy,2021-01-04,20173,0,56123,0,0.00213354265805592,0,0.0059356969512751,0,50-59,9455166
Italy,2021-01-05,23147,0,79270,0,0.00244807970584546,0,0.00838377665712056,0,50-59,9455166
Italy,2021-01-06,17822,0,97092,0,0.00188489551637697,0,0.0102686721734975,0,50-59,9455166
Italy,2021-01-07,26444,0,123536,0,0.00279677797301496,0,0.0130654501465125,0,50-59,9455166
Italy,2021-01-08,27193,0,150729,0,0.00287599392755241,0,0.0159414440740649,0,50-59,9455166
Italy,2021-01-09,22786,0,173515,0,0.00240989951947962,0,0.0183513435935445,0,50-59,9455166
Italy,2021-01-10,15331,0,188846,0,0.00162144165422373,0,0.0199727852477683,0,50-59,9455166
Italy,2021-01-11,22231,0,211077,0,0.00235120144902797,0,0.0223239866967962,0,50-59,9455166
Italy,2021-01-12,21513,0,232590,0,0.00227526412545269,0,0.0245992508222489,0,50-59,9455166
Italy,2021-01-13,23841,0,256431,0,0.00252147873448229,0,0.0271207295567312,0,50-59,9455166
Italy,2021-01-14,22622,0,279053,0,0.00239255450406688,0,0.0295132840607981,0,50-59,9455166
Italy,2021-01-15,21677,0,300730,0,0.00229260914086543,0,0.0318058932016635,0,50-59,9455166
Italy,2021-01-16,14455,0,315185,0,0.00152879388897033,0,0.0333346870906338,0,50-59,9455166
Italy,2021-01-17,7096,884,322281,884,0.000750489203468242,9.3493863566224e-05,0.0340851762941021,9.3493863566224e-05,50-59,9455166
Italy,2021-01-18,8557,1489,330838,2373,0.000905007907846356,0.000157480048472972,0.0349901842019484,0.000250973912039196,50-59,9455166
Italy,2021-01-19,6314,564,337152,2937,0.000667783093390428,5.96499310535637e-05,0.0356579672953389,0.00031062384309276,50-59,9455166
Italy,2021-01-20,5508,1251,342660,4188,0.000582538688374165,0.000132308623666681,0.036240505983713,0.000442932466759441,50-59,9455166
Italy,2021-01-21,3161,5833,345821,10021,0.000334314595851622,0.000616911432332336,0.0365748205795647,0.00105984389909178,50-59,9455166
Italy,2021-01-22,2539,3910,348360,13931,0.000268530452030139,0.000413530550389068,0.0368433510315948,0.00147337444948084,50-59,9455166
Italy,2021-01-23,1243,9332,349603,23263,0.000131462525353865,0.000986973681900455,0.0369748135569487,0.0024603481313813,50-59,9455166
Italy,2021-01-24,680,8905,350283,32168,7.19183565894031e-05,0.000941813184453874,0.0370467319135381,0.00340216131583517,50-59,9455166
Italy,2021-01-25,891,18873,351174,51041,9.42341995899385e-05,0.00199605168222324,0.037140966113128,0.00539821299805842,50-59,9455166
Italy,2021-01-26,724,22241,351898,73282,7.65718973098939e-05,0.00235225907191899,0.0372175380104379,0.00775047206997741,50-59,9455166
Italy,2021-01-27,1228,17837,353126,91119,0.000129876091017334,0.0018864819507135,0.0373474141014552,0.00963695402069091,50-59,9455166
Italy,2021-01-28,1009,26059,354135,117178,0.000106714149703982,0.00275605949171067,0.0374541282511592,0.0123930135124016,50-59,9455166
Italy,2021-01-29,1011,26619,355146,143797,0.000106925674282186,0.00281528637360782,0.0375610539254414,0.0152082998860094,50-59,9455166
Italy,2021-01-30,944,22770,356090,166567,9.98396009123478e-05,0.00240820732285398,0.0376608935263537,0.0176165072088634,50-59,9455166
Italy,2021-01-31,720,14780,356810,181347,7.61488481534856e-05,0.0015631666329285,0.0377370423745072,0.0191796738417919,50-59,9455166
Italy,2021-02-01,966,22068,357776,203415,0.000102166371272593,0.00233396219590433,0.0378392087457798,0.0215136360376962,50-59,9455166
Italy,2021-02-02,1280,21480,359056,224895,0.000135375730050641,0.00227177396991232,0.0379745844758305,0.0237854100076085,50-59,9455166
Italy,2021-02-03,1846,22872,360902,247767,0.000195237185682409,0.00241899507634239,0.0381698216615129,0.0262044050839509,50-59,9455166
Italy,2021-02-04,2795,23436,363697,271203,0.000295605598040267,0.00247864500739596,0.0384654272595531,0.0286830500913469,50-59,9455166
Italy,2021-02-05,3685,21766,367382,292969,0.000389734035341104,0.00230202198459551,0.0388551612948942,0.0309850720759424,50-59,9455166
Italy,2021-02-06,2956,14203,370338,307172,0.000312633326585699,0.00150214179211661,0.0391677946214799,0.032487213868059,50-59,9455166
Italy,2021-02-07,2001,6995,372339,314167,0.000211630340493229,0.000739807212268933,0.0393794249619732,0.0332270210803279,50-59,9455166
Italy,2021-02-08,4983,9152,377322,323319,0.000527013486595582,0.000967936469862084,0.0399064384485688,0.03419495755019,50-59,9455166
Italy,2021-02-09,6435,6799,383757,330118,0.000680580330371778,0.000719077803604929,0.0405870187789405,0.034914035353795,50-59,9455166
Italy,2021-02-10,8106,5846,391863,335964,0.000857309115461326,0.000618286342090662,0.0414443278944019,0.0355323216958856,50-59,9455166
Italy,2021-02-11,10191,3892,402054,339856,0.00107782348823913,0.000411626829185231,0.042522151382641,0.0359439485250708,50-59,9455166
Italy,2021-02-12,10397,3041,412451,342897,0.00109961051979415,0.000321623121159375,0.0436217619024351,0.0362655716462302,50-59,9455166
Italy,2021-02-13,7909,1458,420360,344355,0.000836473944508219,0.000154201417510808,0.0444582358469434,0.036419773063741,50-59,9455166
Italy,2021-02-14,4267,613,424627,344968,0.000451287687598504,6.48322832195648e-05,0.0449095235345419,0.0364846053469606,50-59,9455166
Italy,2021-02-15,8859,1219,433486,346187,0.000936948119155179,0.000128924230415415,0.045846471653697,0.036613529577376,50-59,9455166
Italy,2021-02-16,9229,1185,442715,347372,0.000976080166122943,0.000125328312585945,0.04682255181982,0.036738857889962,50-59,9455166
Italy,2021-02-17,9961,1965,452676,349337,0.00105349816174565,0.000207822898085554,0.0478760499815656,0.0369466807880475,50-59,9455166
Italy,2021-02-18,12044,1555,464720,350892,0.00127380100994525,0.000164460359553709,0.0491498509915109,0.0371111411476012,50-59,9455166
Italy,2021-02-19,13551,1338,478271,352230,0.00143318477962206,0.000141509942818561,0.0505830357711329,0.0372526510904198,50-59,9455166
Italy,2021-02-20,10396,897,488667,353127,0.00109950475750505,9.48687733245508e-05,0.051682540528638,0.0373475198637443,50-59,9455166
Italy,2021-02-21,5394,505,494061,353632,0.00057048178741653,5.3409955996542e-05,0.0522530223160545,0.0374009298197409,50-59,9455166
Italy,2021-02-22,13128,1139,507189,354771,0.00138844733133189,0.00012046324728725,0.0536414696473864,0.0375213930670281,50-59,9455166
Italy,2021-02-23,12822,1115,520011,355886,0.00135608407086666,0.000117924952348801,0.0549975537182531,0.0376393180193769,50-59,9455166
Italy,2021-02-24,13669,1652,533680,357538,0.0014456647297361,0.000174719301596609,0.0564432184479892,0.0378140373209735,50-59,9455166
Italy,2021-02-25,14962,2543,548642,360081,0.00158241536954507,0.000268953501186547,0.0580256338175342,0.0380829908221601,50-59,9455166
Italy,2021-02-26,18983,3148,567625,363229,0.00200768553402447,0.000332939686093295,0.0600333193515587,0.0384159305082534,50-59,9455166
Italy,2021-02-27,19298,2410,586923,365639,0.00204100065509162,0.000254887116735973,0.0620743200066503,0.0386708176249893,50-59,9455166
Italy,2021-02-28,11081,1829,598004,367468,0.00117195192553996,0.000193439226767674,0.0632462719321903,0.038864256851757,50-59,9455166
Italy,2021-03-01,17657,4692,615661,372160,0.00186744473867513,0.000496236660466881,0.0651137166708654,0.0393604935122239,50-59,9455166
Italy,2021-03-02,23321,5780,638982,377940,0.00246648234414922,0.000611306031009926,0.0675801990150146,0.0399717995432338,50-59,9455166
Italy,2021-03-03,23298,7923,662280,385863,0.00246404981149987,0.000837954616555648,0.0700442488265145,0.0408097541597895,50-59,9455166
Italy,2021-03-04,24494,8849,686774,394712,0.00259054150926594,0.000935890496264159,0.0726347903357805,0.0417456446560536,50-59,9455166
Italy,2021-03-05,26696,9513,713470,404225,0.00282343006986868,0.00100611665622793,0.0754582204056491,0.0427517613122816,50-59,9455166
Italy,2021-03-06,23930,6938,737400,411163,0.00253089157821238,0.000733778761790116,0.0779891119838615,0.0434855400740717,50-59,9455166
Italy,2021-03-07,14458,3042,751858,414205,0.00152911117583763,0.000321728883448477,0.0795182231596992,0.0438072689575202,50-59,9455166
